79793,5,,32,train,24722496,24722496,0
67920,5,,6,train,24722496,24722496,0
8692,5,,6,train,24722496,24722496,0
59594,5,,20,train,24722496,24722496,0
34886,5,,14,train,24722496,24722496,0
31834,5,,162,train,24722496,24722496,2231227600
47918,5,,28,train,24722496,24722496,0
29438,5,,16,train,24722496,24722496,0
1426,5,,10,train,24722496,24722496,0
5052,5,,6,train,24722496,24722496,0
65304,5,,214,train,24722496,24722496,2789034500
72759,5,,8,train,24722496,24722496,0
12067,5,,12,train,24722496,24722496,0
55702,5,,18,train,24722496,24722496,0
72108,6,,12,train,24722496,24722496,0
19526,6,,14,train,24722496,24722496,0
32325,6,,12,train,24722496,24722496,0
70611,6,,16,train,24722496,24722496,0
30607,6,,48,train,24722496,24722496,557806900
42811,6,,30,train,24722496,24722496,0
30446,6,,48,train,24722496,24722496,557806900
29708,6,,64,train,24722496,24722496,557806900
36704,6,,20,train,24722496,24722496,0
55702,6,,18,train,24722496,24722496,0
49810,6,,16,train,24722496,24722496,0
29438,6,,16,train,24722496,24722496,0
24438,6,,8,train,24722496,24722496,0
20217,6,,14,train,24722496,24722496,0
64495,6,,8,train,24722496,24722496,0
81703,6,,12,train,24722496,24722496,0
59594,6,,20,train,24722496,24722496,0
47918,6,,28,train,24722496,24722496,0
22553,6,,30,train,24722496,24722496,0
55098,6,,18,train,24722496,24722496,0
10902,7,,6,train,24722496,24722496,0
55098,7,,18,train,24722496,24722496,0
72245,7,,256,train,24722496,24722496,3346841400
2957,7,,138,train,24722496,24722496,1673420700
36037,7,,8,train,24722496,24722496,0
37081,7,,6,train,24722496,24722496,0
32325,7,,12,train,24722496,24722496,0
8551,7,,14,train,24722496,24722496,0
25631,7,,14,train,24722496,24722496,0
54374,7,,28,train,24722496,24722496,0
63609,7,,30,train,24722496,24722496,0
61843,7,,6,train,24722496,24722496,0
58698,7,,80,train,24722496,24722496,1115613800
22891,7,,24,train,24722496,24722496,0
72108,7,,12,train,24722496,24722496,0
50799,7,,12,train,24722496,24722496,0
45271,7,,90,train,24722496,24722496,1115613800
64551,7,,16,train,24722496,24722496,0
19526,7,,14,train,24722496,24722496,0
35890,7,,6,train,24722496,24722496,0
22891,8,,24,train,24722496,24722496,0
57926,8,,38,train,24722496,24722496,0
25631,8,,14,train,24722496,24722496,0
2957,8,,138,train,24722496,24722496,1673420700
22553,8,,30,train,24722496,24722496,0
46501,8,,20,train,24722496,24722496,0
20217,8,,14,train,24722496,24722496,0
72679,8,,132,train,24722496,24722496,1673420700
44747,8,,112,train,24722496,24722496,1115613800
46266,8,,12,train,24722496,24722496,0
2435,8,,60,train,24722496,24722496,557806900
37081,8,,6,train,24722496,24722496,0
29255,8,,12,train,24722496,24722496,0
59522,8,,16,train,24722496,24722496,0
74973,8,,24,train,24722496,24722496,0
65466,8,,8,train,24722496,24722496,0
11832,8,,8,train,24722496,24722496,0
55702,8,,18,train,24722496,24722496,0
67160,8,,298,train,24722496,24722496,3904648300
35890,8,,6,train,24722496,24722496,0
67160,9,,298,train,24722496,24722496,3904648300
59522,9,,16,train,24722496,24722496,0
40371,9,,8,train,24722496,24722496,0
20217,9,,14,train,24722496,24722496,0
36037,9,,8,train,24722496,24722496,0
11287,9,,6,train,24722496,24722496,0
30446,9,,48,train,24722496,24722496,557806900
49810,9,,16,train,24722496,24722496,0
72759,9,,8,train,24722496,24722496,0
2435,9,,60,train,24722496,24722496,557806900
51347,9,,20,train,24722496,24722496,0
34886,9,,14,train,24722496,24722496,0
12028,9,,68,train,24722496,24722496,557806900
45876,9,,8,train,24722496,24722496,0
69073,9,,6,train,24722496,24722496,0
81372,9,,10,train,24722496,24722496,0
29255,9,,12,train,24722496,24722496,0
30607,9,,48,train,24722496,24722496,557806900
33399,9,,26,train,24722496,24722496,0
37081,9,,6,train,24722496,24722496,0
8692,10,,6,train,24722496,24722496,0
68492,10,,8,train,24722496,24722496,0
74973,10,,24,train,24722496,24722496,0
65469,10,,12,train,24722496,24722496,0
35890,10,,6,train,24722496,24722496,0
58698,10,,80,train,24722496,24722496,1115613800
12028,10,,68,train,24722496,24722496,557806900
30607,10,,48,train,24722496,24722496,557806900
72759,10,,8,train,24722496,24722496,0
44747,10,,112,train,24722496,24722496,1115613800
34886,10,,14,train,24722496,24722496,0
45271,10,,90,train,24722496,24722496,1115613800
2957,10,,138,train,24722496,24722496,1673420700
57926,10,,38,train,24722496,24722496,0
67920,10,,6,train,24722496,24722496,0
40371,10,,8,train,24722496,24722496,0
31892,10,,30,train,24722496,24722496,0
24438,10,,8,train,24722496,24722496,0
50799,10,,12,train,24722496,24722496,0
67160,10,,298,train,24722496,24722496,3904648300
45271,11,,90,train,24722496,24722496,1115613800
59522,11,,16,train,24722496,24722496,0
12028,11,,68,train,24722496,24722496,557806900
36704,11,,20,train,24722496,24722496,0
29255,11,,12,train,24722496,24722496,0
58698,11,,80,train,24722496,24722496,1115613800
37081,11,,6,train,24722496,24722496,0
64551,11,,16,train,24722496,24722496,0
46501,11,,20,train,24722496,24722496,0
8788,11,,12,train,24722496,24722496,0
44747,11,,112,train,24722496,24722496,1115613800
31396,11,,14,train,24722496,24722496,0
11287,11,,6,train,24722496,24722496,0
54374,11,,28,train,24722496,24722496,0
78760,11,,14,train,24722496,24722496,0
22891,11,,24,train,24722496,24722496,0
80453,11,,134,train,24722496,24722496,1673420700
63609,11,,30,train,24722496,24722496,0
50799,11,,12,train,24722496,24722496,0
45876,11,,8,train,24722496,24722496,0
72679,12,,132,train,24722496,24722496,1673420700
50799,12,,12,train,24722496,24722496,0
8788,12,,12,train,24722496,24722496,0
4175,12,,6,train,24722496,24722496,0
55098,12,,18,train,24722496,24722496,0
51347,12,,20,train,24722496,24722496,0
81703,12,,12,train,24722496,24722496,0
34886,12,,14,train,24722496,24722496,0
30002,12,,6,train,24722496,24722496,0
46501,12,,20,train,24722496,24722496,0
72108,12,,12,train,24722496,24722496,0
11832,12,,8,train,24722496,24722496,0
32325,12,,12,train,24722496,24722496,0
29708,12,,64,train,24722496,24722496,557806900
1776,12,,16,train,24722496,24722496,0
69073,12,,6,train,24722496,24722496,0
33399,12,,26,train,24722496,24722496,0
64551,12,,16,train,24722496,24722496,0
44747,12,,112,train,24722496,24722496,1115613800
2957,12,,138,train,24722496,24722496,1673420700
35890,13,,6,train,24722496,24722496,0
67917,13,,18,train,24722496,24722496,0
67160,13,,298,train,24722496,24722496,3904648300
29708,13,,64,train,24722496,24722496,557806900
77911,13,,36,train,24722496,24722496,0
16986,13,,6,train,24722496,24722496,0
44747,13,,112,train,24722496,24722496,1115613800
51347,13,,20,train,24722496,24722496,0
22891,13,,24,train,24722496,24722496,0
20217,13,,14,train,24722496,24722496,0
16531,13,,14,train,24722496,24722496,0
45876,13,,8,train,24722496,24722496,0
4175,13,,6,train,24722496,24722496,0
29438,13,,16,train,24722496,24722496,0
9963,13,,10,train,24722496,24722496,0
24438,13,,8,train,24722496,24722496,0
72108,13,,12,train,24722496,24722496,0
59594,13,,20,train,24722496,24722496,0
728,13,,92,train,24722496,24722496,1115613800
63609,13,,30,train,24722496,24722496,0
36704,14,,20,train,24722496,24722496,0
30446,14,,48,train,24722496,24722496,557806900
42811,14,,30,train,24722496,24722496,0
74973,14,,24,train,24722496,24722496,0
22891,14,,24,train,24722496,24722496,0
67917,14,,18,train,24722496,24722496,0
9495,14,,8,train,24722496,24722496,0
81372,14,,10,train,24722496,24722496,0
65466,14,,8,train,24722496,24722496,0
66673,14,,18,train,24722496,24722496,0
59522,14,,16,train,24722496,24722496,0
31892,14,,30,train,24722496,24722496,0
12067,14,,12,train,24722496,24722496,0
65532,14,,104,train,24722496,24722496,1115613800
78219,14,,72,train,24722496,24722496,557806900
65469,14,,12,train,24722496,24722496,0
8692,14,,6,train,24722496,24722496,0
67920,14,,6,train,24722496,24722496,0
59594,14,,20,train,24722496,24722496,0
46501,14,,20,train,24722496,24722496,0
11832,15,,8,train,24722496,24722496,0
37081,15,,6,train,24722496,24722496,0
45271,15,,90,train,24722496,24722496,1115613800
46501,15,,20,train,24722496,24722496,0
64551,15,,16,train,24722496,24722496,0
67160,15,,298,train,24722496,24722496,3904648300
36704,15,,20,train,24722496,24722496,0
16214,15,,42,train,24722496,24722496,557806900
40371,15,,8,train,24722496,24722496,0
54374,15,,28,train,24722496,24722496,0
63609,15,,30,train,24722496,24722496,0
33399,15,,26,train,24722496,24722496,0
77911,15,,36,train,24722496,24722496,0
49810,15,,16,train,24722496,24722496,0
8788,15,,12,train,24722496,24722496,0
59522,15,,16,train,24722496,24722496,0
67917,15,,18,train,24722496,24722496,0
30446,15,,48,train,24722496,24722496,557806900
61843,15,,6,train,24722496,24722496,0
30607,15,,48,train,24722496,24722496,557806900
16986,16,,6,train,24722496,24722496,0
2957,16,,138,train,24722496,24722496,1673420700
72759,16,,8,train,24722496,24722496,0
58698,16,,80,train,24722496,24722496,1115613800
1776,16,,16,train,24722496,24722496,0
47918,16,,28,train,24722496,24722496,0
61843,16,,6,train,24722496,24722496,0
34886,16,,14,train,24722496,24722496,0
8788,16,,12,train,24722496,24722496,0
67920,16,,6,train,24722496,24722496,0
12028,16,,68,train,24722496,24722496,557806900
50799,16,,12,train,24722496,24722496,0
31396,16,,14,train,24722496,24722496,0
65304,16,,214,train,24722496,24722496,2789034500
58213,16,,6,train,24722496,24722496,0
4175,16,,6,train,24722496,24722496,0
8692,16,,6,train,24722496,24722496,0
22553,16,,30,train,24722496,24722496,0
2435,16,,60,train,24722496,24722496,557806900
29255,16,,12,train,24722496,24722496,0
22553,17,,30,train,24722496,24722496,0
47918,17,,28,train,24722496,24722496,0
72759,17,,8,train,24722496,24722496,0
65304,17,,214,train,24722496,24722496,2789034500
31892,17,,30,train,24722496,24722496,0
53112,17,,8,train,24722496,24722496,0
44747,17,,112,train,24722496,24722496,1115613800
1426,17,,10,train,24722496,24722496,0
16531,17,,14,train,24722496,24722496,0
72108,17,,12,train,24722496,24722496,0
36704,17,,20,train,24722496,24722496,0
61843,17,,6,train,24722496,24722496,0
78219,17,,72,train,24722496,24722496,557806900
31834,17,,162,train,24722496,24722496,2231227600
70611,17,,16,train,24722496,24722496,0
9495,17,,8,train,24722496,24722496,0
1999,17,,8,train,24722496,24722496,0
19526,17,,14,train,24722496,24722496,0
40371,17,,8,train,24722496,24722496,0
64551,17,,16,train,24722496,24722496,0
1776,18,,16,train,24722496,24722496,0
12067,18,,12,train,24722496,24722496,0
65469,18,,12,train,24722496,24722496,0
45876,18,,8,train,24722496,24722496,0
22891,18,,24,train,24722496,24722496,0
64495,18,,8,train,24722496,24722496,0
70497,18,,60,train,24722496,24722496,557806900
80453,18,,134,train,24722496,24722496,1673420700
36704,18,,20,train,24722496,24722496,0
37081,18,,6,train,24722496,24722496,0
29255,18,,12,train,24722496,24722496,0
81703,18,,12,train,24722496,24722496,0
51347,18,,20,train,24722496,24722496,0
2435,18,,60,train,24722496,24722496,557806900
69127,18,,20,train,24722496,24722496,0
32325,18,,12,train,24722496,24722496,0
40371,18,,8,train,24722496,24722496,0
72759,18,,8,train,24722496,24722496,0
31396,18,,14,train,24722496,24722496,0
58213,18,,6,train,24722496,24722496,0
30446,19,,48,train,24722496,24722496,557806900
65304,19,,214,train,24722496,24722496,2789034500
49810,19,,16,train,24722496,24722496,0
11832,19,,8,train,24722496,24722496,0
47918,19,,28,train,24722496,24722496,0
10902,19,,6,train,24722496,24722496,0
20217,19,,14,train,24722496,24722496,0
45271,19,,90,train,24722496,24722496,1115613800
72108,19,,12,train,24722496,24722496,0
16214,19,,42,train,24722496,24722496,557806900
74973,19,,24,train,24722496,24722496,0
55702,19,,18,train,24722496,24722496,0
70611,19,,16,train,24722496,24722496,0
11287,19,,6,train,24722496,24722496,0
2957,19,,138,train,24722496,24722496,1673420700
12067,19,,12,train,24722496,24722496,0
78219,19,,72,train,24722496,24722496,557806900
34886,19,,14,train,24722496,24722496,0
2435,19,,60,train,24722496,24722496,557806900
53112,19,,8,train,24722496,24722496,0
72108,20,,12,train,24722496,24722496,0
34886,20,,14,train,24722496,24722496,0
29255,20,,12,train,24722496,24722496,0
46266,20,,12,train,24722496,24722496,0
55702,20,,18,train,24722496,24722496,0
74973,20,,24,train,24722496,24722496,0
50799,20,,12,train,24722496,24722496,0
72679,20,,132,train,24722496,24722496,1673420700
22891,20,,24,train,24722496,24722496,0
51347,20,,20,train,24722496,24722496,0
68492,20,,8,train,24722496,24722496,0
53112,20,,8,train,24722496,24722496,0
44747,20,,112,train,24722496,24722496,1115613800
67917,20,,18,train,24722496,24722496,0
65469,20,,12,train,24722496,24722496,0
71031,20,,8,train,24722496,24722496,0
78219,20,,72,train,24722496,24722496,557806900
16214,20,,42,train,24722496,24722496,557806900
11832,20,,8,train,24722496,24722496,0
67160,20,,298,train,24722496,24722496,3904648300
56013,21,,6,train,24722496,24722496,0
11832,21,,8,train,24722496,24722496,0
20217,21,,14,train,24722496,24722496,0
8692,21,,6,train,24722496,24722496,0
8788,21,,12,train,24722496,24722496,0
54374,21,,28,train,24722496,24722496,0
47918,21,,28,train,24722496,24722496,0
30446,21,,48,train,24722496,24722496,557806900
80453,21,,134,train,24722496,24722496,1673420700
1426,21,,10,train,24722496,24722496,0
72759,21,,8,train,24722496,24722496,0
67920,21,,6,train,24722496,24722496,0
78219,21,,72,train,24722496,24722496,557806900
10902,21,,6,train,24722496,24722496,0
34886,21,,14,train,24722496,24722496,0
45876,21,,8,train,24722496,24722496,0
37081,21,,6,train,24722496,24722496,0
50799,21,,12,train,24722496,24722496,0
4175,21,,6,train,24722496,24722496,0
67917,21,,18,train,24722496,24722496,0
69073,22,,6,train,24722496,24722496,0
55702,22,,18,train,24722496,24722496,0
22553,22,,30,train,24722496,24722496,0
59522,22,,16,train,24722496,24722496,0
56013,22,,6,train,24722496,24722496,0
58698,22,,80,train,24722496,24722496,1115613800
12028,22,,68,train,24722496,24722496,557806900
728,22,,92,train,24722496,24722496,1115613800
45271,22,,90,train,24722496,24722496,1115613800
19526,22,,14,train,24722496,24722496,0
29438,22,,16,train,24722496,24722496,0
54374,22,,28,train,24722496,24722496,0
35890,22,,6,train,24722496,24722496,0
24438,22,,8,train,24722496,24722496,0
31396,22,,14,train,24722496,24722496,0
34503,22,,24,train,24722496,24722496,0
30446,22,,48,train,24722496,24722496,557806900
50799,22,,12,train,24722496,24722496,0
30607,22,,48,train,24722496,24722496,557806900
37081,22,,6,train,24722496,24722496,0
65304,23,,214,train,24722496,24722496,2789034500
71031,23,,8,train,24722496,24722496,0
9963,23,,10,train,24722496,24722496,0
40371,23,,8,train,24722496,24722496,0
31396,23,,14,train,24722496,24722496,0
30446,23,,48,train,24722496,24722496,557806900
70497,23,,60,train,24722496,24722496,557806900
42811,23,,30,train,24722496,24722496,0
20217,23,,14,train,24722496,24722496,0
55702,23,,18,train,24722496,24722496,0
11832,23,,8,train,24722496,24722496,0
47918,23,,28,train,24722496,24722496,0
59594,23,,20,train,24722496,24722496,0
68492,23,,8,train,24722496,24722496,0
64551,23,,16,train,24722496,24722496,0
36704,23,,20,train,24722496,24722496,0
72245,23,,256,train,24722496,24722496,3346841400
50799,23,,12,train,24722496,24722496,0
46501,23,,20,train,24722496,24722496,0
19526,23,,14,train,24722496,24722496,0
31892,24,,30,train,24722496,24722496,0
5052,24,,6,train,24722496,24722496,0
67917,24,,18,train,24722496,24722496,0
12028,24,,68,train,24722496,24722496,557806900
72245,24,,256,train,24722496,24722496,3346841400
1776,24,,16,train,24722496,24722496,0
8788,24,,12,train,24722496,24722496,0
33399,24,,26,train,24722496,24722496,0
30607,24,,48,train,24722496,24722496,557806900
63609,24,,30,train,24722496,24722496,0
4175,24,,6,train,24722496,24722496,0
68492,24,,8,train,24722496,24722496,0
32325,24,,12,train,24722496,24722496,0
16986,24,,6,train,24722496,24722496,0
31834,24,,162,train,24722496,24722496,2231227600
2435,24,,60,train,24722496,24722496,557806900
12067,24,,12,train,24722496,24722496,0
59594,24,,20,train,24722496,24722496,0
1426,24,,10,train,24722496,24722496,0
81703,24,,12,train,24722496,24722496,0
50799,25,,12,train,24722496,24722496,0
81703,25,,12,train,24722496,24722496,0
4175,25,,6,train,24722496,24722496,0
29438,25,,16,train,24722496,24722496,0
69073,25,,6,train,24722496,24722496,0
64495,25,,8,train,24722496,24722496,0
70497,25,,60,train,24722496,24722496,557806900
58698,25,,80,train,24722496,24722496,1115613800
8788,25,,12,train,24722496,24722496,0
33399,25,,26,train,24722496,24722496,0
22891,25,,24,train,24722496,24722496,0
22553,25,,30,train,24722496,24722496,0
53112,25,,8,train,24722496,24722496,0
72759,25,,8,train,24722496,24722496,0
72245,25,,256,train,24722496,24722496,3346841400
46501,25,,20,train,24722496,24722496,0
46266,25,,12,train,24722496,24722496,0
55702,25,,18,train,24722496,24722496,0
42811,25,,30,train,24722496,24722496,0
23794,25,,44,train,24722496,24722496,557806900
16214,26,,42,train,24722496,24722496,557806900
59594,26,,20,train,24722496,24722496,0
66673,26,,18,train,24722496,24722496,0
55098,26,,18,train,24722496,24722496,0
78219,26,,72,train,24722496,24722496,557806900
67920,26,,6,train,24722496,24722496,0
49810,26,,16,train,24722496,24722496,0
65304,26,,214,train,24722496,24722496,2789034500
10902,26,,6,train,24722496,24722496,0
37081,26,,6,train,24722496,24722496,0
8788,26,,12,train,24722496,24722496,0
45271,26,,90,train,24722496,24722496,1115613800
81372,26,,10,train,24722496,24722496,0
29708,26,,64,train,24722496,24722496,557806900
58698,26,,80,train,24722496,24722496,1115613800
30607,26,,48,train,24722496,24722496,557806900
728,26,,92,train,24722496,24722496,1115613800
70497,26,,60,train,24722496,24722496,557806900
61843,26,,6,train,24722496,24722496,0
22553,26,,30,train,24722496,24722496,0
29255,27,,12,train,24722496,24722496,0
728,27,,92,train,24722496,24722496,1115613800
46501,27,,20,train,24722496,24722496,0
1426,27,,10,train,24722496,24722496,0
53112,27,,8,train,24722496,24722496,0
80453,27,,134,train,24722496,24722496,1673420700
36704,27,,20,train,24722496,24722496,0
12067,27,,12,train,24722496,24722496,0
67160,27,,298,train,24722496,24722496,3904648300
29708,27,,64,train,24722496,24722496,557806900
4175,27,,6,train,24722496,24722496,0
35890,27,,6,train,24722496,24722496,0
63609,27,,30,train,24722496,24722496,0
16986,27,,6,train,24722496,24722496,0
72679,27,,132,train,24722496,24722496,1673420700
59594,27,,20,train,24722496,24722496,0
70611,27,,16,train,24722496,24722496,0
11832,27,,8,train,24722496,24722496,0
5052,27,,6,train,24722496,24722496,0
16531,27,,14,train,24722496,24722496,0
70611,28,,16,train,24722496,24722496,0
31892,28,,30,train,24722496,24722496,0
45876,28,,8,train,24722496,24722496,0
65532,28,,104,train,24722496,24722496,1115613800
29255,28,,12,train,24722496,24722496,0
32325,28,,12,train,24722496,24722496,0
8788,28,,12,train,24722496,24722496,0
728,28,,92,train,24722496,24722496,1115613800
46501,28,,20,train,24722496,24722496,0
66673,28,,18,train,24722496,24722496,0
29708,28,,64,train,24722496,24722496,557806900
78219,28,,72,train,24722496,24722496,557806900
64551,28,,16,train,24722496,24722496,0
67160,28,,298,train,24722496,24722496,3904648300
44705,28,,60,train,24722496,24722496,557806900
30446,28,,48,train,24722496,24722496,557806900
81372,28,,10,train,24722496,24722496,0
72759,28,,8,train,24722496,24722496,0
